Age_ka,D,J,F,M,A,M,J,J,A,S,O,N,Summer_DJF,Spring_MAM,Winter_JJA,Spring_SON,Spring_Summer_SONDJF,Autumn_Winter_MAMJJA,Annual,DJF_Summer_SD,MAM_Spring_SD,JJA_Winter_SD,SON_Spring_SD,Spring_Summer_SONDJF_SD,Autumn_Winter_MAMJJA_SD,Annual_SD
68.6,-24.347692,-24.825649,-13.622314,-4.00778,-1.861761,-2.742624,0.371214,11.305149,25.685649,30.607905,17.986904,-6.05798,-20.931885,-2.870721667,12.454004,14.178943,-3.376471,4.791641167,0.707585083,6.334783491,1.078728949,12.69626149,18.62718996,22.90571431,11.63604958,17.83892872
68.7,-24.107004,-24.808699,-13.739984,-4.118753,-1.909125,-2.785452,0.244675,11.076107,25.487751,30.629164,18.266113,-5.683787,-20.885229,-2.937776667,12.269511,14.40383,-3.2406995,4.665867167,0.712583833,6.197901947,1.112661709,12.66378227,18.4620022,22.91940468,11.57679742,17.79721157
68.8,-23.857675,-24.781908,-13.8512,-4.227407,-1.956049,-2.827601,0.118443,10.843664,25.28035,30.638323,18.537792,-5.308101,-20.830261,-3.003685667,12.080819,14.62267133,-3.103794833,4.538566667,0.717385917,6.061684666,1.145871349,12.6264922,18.290229,22.92561281,11.51343628,17.75062548
68.9,-23.600187,-24.745657,-13.956125,-4.333738,-2.002486,-2.869025,-0.007346,10.60816,25.063918,30.635717,18.80193,-4.931267,-20.767323,-3.068416333,11.888244,14.83546,-2.9659315,4.409913833,0.721991167,5.926410299,1.178346999,12.58455525,18.11221276,22.92459996,11.44614868,17.69942808
69,-23.334996,-24.700318,-14.054928,-4.437749,-2.048393,-2.909684,-0.132571,10.369915,24.838906,30.621672,19.058534,-4.553598,-20.69674733,-3.131942,11.69208333,15.04220267,-2.827272333,4.280070667,0.726399167,5.792352638,1.210084496,12.53813235,17.92827635,22.9166215,11.37511077,17.64386683
69.1,-23.064552,-24.648627,-14.149344,-4.539914,-2.093583,-2.949338,-0.256891,10.129986,24.607495,30.598789,19.30912,-4.175744,-20.620841,-3.194278333,11.49353,15.244055,-2.688393,4.149625833,0.730616417,5.660170357,1.241422839,12.48814886,17.74008459,22.90385298,11.30121724,17.58562292
69.2,-22.786941,-24.588288,-14.237846,-4.639765,-2.138189,-2.988175,-0.380492,9.887718,24.368057,30.564842,19.552149,-3.797442,-20.53769167,-3.255376333,11.291761,15.43984967,-2.548921,4.018192333,0.734635667,5.529670363,1.272013379,12.43387196,17.54636415,22.88440307,11.2237889,17.52330303
69.3,-22.502321,-24.51937,-14.320428,-4.737268,-2.182195,-3.026182,-0.503305,9.643284,24.120782,30.51988,19.787491,-3.418896,-20.447373,-3.315215,11.08692033,15.62949167,-2.408940667,3.885852667,0.738456,5.401084423,1.301827395,12.37535775,17.34724324,22.85829113,11.14289658,17.4569636
69.4,-22.210815,-24.441903,-14.397059,-4.832383,-2.225582,-3.063349,-0.625265,9.39684,23.86583,30.463914,20.014995,-3.040299,-20.34992567,-3.373771333,10.879135,15.81287,-2.268527833,3.752681833,0.742077,5.274647342,1.330835971,12.31264929,17.14282541,22.82550512,11.05859776,17.38663604
69.5,-21.912518,-24.355882,-14.467686,-4.925063,-2.268339,-3.099672,-0.746314,9.148533,23.603337,30.396926,20.234489,-2.661841,-20.245362,-3.431024667,10.66851867,15.989858,-2.127752,3.618747,0.7454975,5.150598206,1.35900388,12.24578063,16.93319781,22.78600646,10.97094119,17.31233128
69.6,-21.607497,-24.261267,-14.532235,-5.015254,-2.310454,-3.135149,-0.866396,8.898498,23.333418,30.318868,20.445777,-2.283711,-20.13366633,-3.486952333,10.45517333,16.16031133,-1.9866775,3.4841105,0.7487165,5.029179708,1.386293601,12.1747763,16.71843149,22.73972921,10.87996579,17.23403943
69.7,-21.2958,-24.157987,-14.590605,-5.102896,-2.351916,-3.169779,-0.985459,8.646866,23.056174,30.229667,20.64864,-1.906102,-20.01479733,-3.541530333,10.23919367,16.32406833,-1.8453645,3.348831667,0.751733583,4.910644098,1.412664868,12.09965536,16.49858638,22.68658323,10.78570438,17.15173304
69.8,-20.977458,-24.045949,-14.64268,-5.187919,-2.392718,-3.203565,-1.10345,8.393764,22.771693,30.129226,20.842836,-1.529215,-19.88869567,-3.594734,10.020669,16.480949,-1.703873333,3.2129675,0.754547083,4.795249684,1.438070599,12.02042962,16.27371394,22.62645774,10.68818365,17.06536969
69.9,-20.652496,-23.925035,-14.688323,-5.270248,-2.432851,-3.236511,-1.220316,8.139321,22.480061,30.017436,21.0281,-1.153262,-19.75528467,-3.646536667,9.799688667,16.630758,-1.562263333,3.076576,0.757156333,4.683263101,1.462462382,11.93710949,16.04386381,22.55922512,10.5874286,16.97489564
70,-20.320933,-23.795113,-14.727385,-5.3498,-2.472307,-3.268622,-1.336004,7.883668,22.181361,29.894173,21.204148,-0.778469,-19.614477,-3.696909667,9.576341667,16.773284,-1.4205965,2.939716,0.75955975,4.57495714,1.485787413,11.84970347,15.80908469,22.48474376,10.48346197,16.88024762
70.1,-19.982986,-23.656244,-14.759821,-5.426521,-2.511074,-3.299903,-1.45044,7.62703,21.87587,29.759531,21.370804,-0.405135,-19.46635033,-3.745832667,9.35082,16.9084,-1.278975167,2.802493667,0.76175925,4.470656535,1.508011191,11.75830658,15.56957147,22.40303704,10.37638867,16.78149066
70.2,-19.63847,-23.508066,-14.785337,-5.500284,-2.549146,-3.330362,-1.563587,7.369454,21.56348,29.613144,21.527625,-0.033447,-19.31062433,-3.793264,9.123115667,17.035774,-1.137425167,2.664925833,0.763750333,4.370596342,1.529056104,11.66283859,15.32522866,22.31376481,10.26614756,16.67841023
70.3,-19.287417,-23.350421,-14.80375,-5.570989,-2.586513,-3.360004,-1.675382,7.111092,21.244292,29.454876,21.674277,0.336316,-19.147196,-3.839168667,8.893334,17.15515633,-0.996019833,2.527082667,0.765531417,4.275060554,1.548861947,11.56331068,15.07612261,22.21676128,10.15276505,16.57092841
70.4,-18.92988,-23.18316,-14.814876,-5.638533,-2.623163,-3.388834,-1.785759,6.852108,20.918431,29.284603,21.810416,0.703854,-18.975972,-3.88351,8.661593333,17.266291,-0.8548405,2.389041667,0.767100583,4.1843324,1.567367959,11.45974427,14.82233475,22.11186528,10.03627609,16.45897223
70.5,-18.565939,-23.006153,-14.818537,-5.702812,-2.65908,-3.416855,-1.894647,6.592683,20.586046,29.102228,21.935703,1.068847,-18.79687633,-3.926249,8.428027333,17.368926,-0.713975167,2.250889167,0.768457,4.098690398,1.584515007,11.35216966,14.5639693,21.99893096,9.916724291,16.34248001
70.6,-18.195705,-22.819293,-14.814566,-5.763723,-2.694248,-3.444067,-2.001972,6.333011,20.247315,28.907679,22.049803,1.43095,-18.60985467,-3.967346,8.192784667,17.46281067,-0.573522,2.112719333,0.769598667,4.018401865,1.600245256,11.24062995,14.30115496,21.87782873,9.794164177,16.22140249
70.7,-17.819325,-22.622504,-14.802812,-5.821166,-2.728648,-3.470471,-2.107653,6.073302,19.902448,28.70092,22.152394,1.789806,-18.41488033,-4.006761667,7.956032333,17.54770667,-0.433586833,1.974635333,0.77052425,3.943717835,1.614503842,11.12518052,14.03404337,21.74845311,9.668662669,16.09570765
70.8,-17.436982,-22.415744,-14.783143,-5.875046,-2.762259,-3.496062,-2.211609,5.813777,19.551688,28.481954,22.243174,2.145038,-18.21195633,-4.044455667,7.717952,17.62338867,-0.294283833,1.836748167,0.771232167,3.874866245,1.627240743,11.00589324,13.76281579,21.61072558,9.540299239,15.96538227
70.9,-17.048895,-22.199012,-14.755451,-5.925275,-2.795057,-3.520834,-2.313755,5.554672,19.195309,28.250829,22.321868,2.496259,-18.00111933,-4.080388667,7.478742,17.689652,-0.155733667,1.699176667,0.7717215,3.812046494,1.638411502,10.88285314,13.48768096,21.46459974,9.409165981,15.83043475
71,-16.655326,-21.972346,-14.719657,-5.971773,-2.827017,-3.544777,-2.414004,5.296231,18.833618,28.007638,22.388229,2.843076,-17.782443,-4.114522333,7.238615,17.74631433,-0.018064333,1.562046333,0.771991,3.755418616,1.647977513,10.75616111,13.20887293,21.3100628,9.275367965,15.69089599
71.1,-16.256201,-21.734769,-14.67472,-6.014025,-2.858122,-3.56795,-2.512147,5.038901,18.466731,27.751565,22.440768,3.184384,-17.55523,-4.146699,6.997828333,17.792239,0.1185045,1.425564667,0.772034583,3.704953472,1.655639979,10.62574128,12.92645396,21.14618231,9.13888152,15.54619546
71.2,-15.852361,-21.487639,-14.621722,-6.052454,-2.888323,-3.590255,-2.608208,4.782791,18.095352,27.483922,22.480709,3.520474,-17.320574,-4.177010667,6.756645,17.82836833,0.253897167,1.289817167,0.771857167,3.660866171,1.661668711,10.49196949,12.64100136,20.97410753,9.000026366,15.39712989
71.3,-15.444173,-21.231203,-14.560756,-6.087053,-2.91759,-3.61167,-2.702117,4.528128,17.719863,27.205007,22.50803,3.851037,-17.07871067,-4.205437667,6.515291333,17.85469133,0.387990333,1.154926833,0.771458583,3.623189318,1.666071415,10.35499543,12.35281949,20.79400473,8.858944566,15.24384297
71.4,-15.032012,-20.965726,-14.491935,-6.117827,-2.945896,-3.632172,-2.793809,4.275128,17.340645,26.91514,22.522745,4.175784,-16.829891,-4.231965,6.273988,17.871223,0.520666,1.0210115,0.77083875,3.591903277,1.668861977,10.21497139,12.06221665,20.60606051,8.715779416,15.08648926
71.5,-14.616253,-20.691491,-14.415386,-6.144786,-2.973212,-3.651739,-2.883225,4.023999,16.958077,26.614657,22.524896,4.49444,-16.57437667,-4.256579,6.032950333,17.87799767,0.6518105,0.888185667,0.769998083,3.566939825,1.670058076,10.07205194,11.76950501,20.41047653,8.570674064,14.92523078
71.6,-14.197274,-20.408792,-14.331252,-6.167951,-2.99951,-3.670347,-2.970311,3.774938,16.572535,26.303911,22.514545,4.806751,-16.31243933,-4.279269333,5.792387333,17.875069,0.781314833,0.756559,0.768936917,3.548177899,1.669683922,9.926393293,11.47499565,20.20746779,8.423771821,14.76023611
71.7,-13.775454,-20.117933,-14.239681,-6.187345,-3.024766,-3.687974,-3.055016,3.528134,16.184391,25.983261,22.491778,5.112471,-16.044356,-4.300028333,5.552503,17.86250333,0.909073667,0.626237333,0.7676555,3.535448891,1.667763281,9.778151554,11.17900294,19.99725819,8.275215101,14.59167755
71.8,-13.351169,-19.819219,-14.14083,-6.202995,-3.048953,-3.704598,-3.137292,3.28377,15.794013,25.653074,22.456689,5.411365,-15.770406,-4.318848667,5.313497,17.840376,1.034985,0.497324167,0.766154583,3.528534562,1.66432363,9.62748259,10.88184061,19.78007595,8.125145081,14.41972819
71.9,-12.9248,-19.512962,-14.034855,-6.214928,-3.072047,-3.720195,-3.217092,3.042025,15.401766,25.313724,22.409384,5.703202,-15.49087233,-4.335723333,5.075566333,17.80877,1.158948833,0.3699215,0.764435167,3.527174434,1.659391934,9.47454147,10.58382635,19.55615478,7.973701714,14.24456271
72,-12.49673,-19.199475,-13.921914,-6.223174,-3.094024,-3.734746,-3.294372,2.803075,15.008017,24.965588,22.349975,5.987752,-15.20603967,-4.350648,4.838906667,17.76777167,1.280866,0.244129333,0.762497667,3.531066649,1.652996184,9.319485968,10.285281,19.32573013,7.821026821,14.06635572
72.1,-12.065687,-18.878374,-13.802301,-6.22809,-3.114977,-3.748283,-3.369528,2.565924,14.61157,24.608171,22.27918,6.266523,-14.915454,-4.363783333,4.602655333,17.717958,1.401252,0.119436,0.760344,3.54012828,1.64529591,9.161941782,9.985367917,19.08868528,7.666705749,13.88495121
72.2,-11.63373,-18.550581,-13.675926,-6.229316,-3.134763,-3.760739,-3.442046,2.331981,14.214385,24.242659,22.196354,6.537413,-14.620079,-4.374939333,4.368106667,17.65880867,1.519364833,-0.003416333,0.75797425,3.553769211,1.636152837,9.002596554,9.685603864,18.84553146,7.511441429,13.70081493
72.3,-11.201434,-18.216505,-13.542945,-6.22685,-3.153347,-3.772086,-3.511839,2.101541,13.816995,23.869548,22.101579,6.800018,-14.32029467,-4.384094333,4.135565667,17.59038167,1.6350435,-0.124264333,0.755389583,3.571555636,1.625583225,8.841666371,9.386447126,18.59655718,7.355434451,13.51415846
72.4,-10.769393,-17.876576,-13.403526,-6.220694,-3.170693,-3.782297,-3.57882,1.874895,13.419945,23.489358,21.994955,7.053933,-14.01649833,-4.391228,3.90534,17.51274867,1.748125167,-0.242944,0.752590583,3.593022942,1.613605976,8.679374001,9.088367782,18.34206428,7.198889852,13.32519744
72.5,-10.33821,-17.531236,-13.257848,-6.210855,-3.186765,-3.791345,-3.642903,1.652336,13.023781,23.102625,21.876604,7.298762,-13.709098,-4.396321667,3.677738,17.425997,1.8584495,-0.359291833,0.749578833,3.617682363,1.600242999,8.515942628,8.791839878,18.08236356,7.042013522,13.13414793
72.6,-9.908486,-17.180936,-13.106098,-6.197343,-3.201528,-3.799202,-3.704007,1.434141,12.629039,22.709887,21.746666,7.534124,-13.39850667,-4.399357667,3.453057667,17.33022567,1.9658595,-0.47315,0.74635475,3.64503215,1.585517895,8.351593638,8.497332203,17.81776818,6.885006992,12.94122104
72.7,-9.480807,-16.826125,-12.948465,-6.180173,-3.21495,-3.805841,-3.762056,1.220575,12.236239,22.31168,21.605296,7.759661,-13.08513233,-4.400321333,3.231586,17.22554567,2.070206667,-0.584367667,0.7429195,3.674565634,1.56945596,8.1865429,8.205301578,17.54858749,6.728066106,12.74661908
72.8,-9.055734,-16.467234,-12.785138,-6.159364,-3.226999,-3.811238,-3.816984,1.011881,11.845869,21.908525,21.452661,7.975044,-12.76936867,-4.399200333,3.013588667,17.11207667,2.171354,-0.692805833,0.739274083,3.705775164,1.552084373,8.020995338,7.916184527,17.27511885,6.571374672,12.55052957
72.9,-8.633787,-16.104674,-12.616295,-6.134936,-3.237648,-3.81537,-3.86873,0.808275,11.458379,21.500913,21.288933,8.179976,-12.45158533,-4.395984667,2.799308,16.98994067,2.269177667,-0.798338333,0.735419667,3.738166007,1.533428995,7.855140157,7.630389371,16.99763886,6.415101208,12.35311965
73,-8.215439,-15.738817,-12.442104,-6.10691,-3.246873,-3.818218,-3.917246,0.609943,11.074169,21.089297,21.114282,8.374198,-12.13212,-4.390667,2.588955333,16.859259,2.3635695,-0.900855833,0.731356833,3.771255983,1.513514553,7.689148086,7.348288998,16.71639632,6.259395195,12.15453185
73.1,-7.804982,-15.373519,-12.264489,-6.07559,-3.254409,-3.819512,-3.961912,0.418795,10.696874,20.677645,20.93043,8.555754,-11.81433,-4.383170333,2.384585667,16.72127633,2.453473167,-0.999292333,0.727090417,3.804296311,1.492664931,7.524510048,7.072679216,16.4341849,6.105675753,11.95663877
73.2,-7.398579,-15.005346,-12.08176,-6.040742,-3.260507,-3.81951,-4.003354,0.233003,10.323207,20.262534,20.736001,8.726461,-11.49522833,-4.373586333,2.184285333,16.57499867,2.539885167,-1.0946505,0.722617333,3.837152668,1.470604332,7.359905881,6.801154342,16.14846957,5.952651587,11.75764819
73.3,-6.996188,-14.634196,-11.893838,-6.002343,-3.265178,-3.818225,-4.041599,0.052516,9.953124,19.843936,20.530955,8.886288,-11.17474067,-4.361915333,1.988013667,16.420393,2.622826167,-1.186950833,0.717937667,3.869446638,1.447313872,7.195323577,6.533762499,15.85914526,5.80029646,11.55745662
73.4,-6.597733,-14.259919,-11.700609,-5.960361,-3.26843,-3.815676,-4.076677,-0.122718,9.586558,19.421779,20.315213,9.035199,-10.85275367,-4.348155667,1.795721,16.257397,2.702321667,-1.276217333,0.713052167,3.900822679,1.42276986,7.030739919,6.270539374,15.5660693,5.648574803,11.35593906
73.5,-6.203125,-13.882335,-11.501932,-5.91475,-3.270275,-3.81188,-4.108612,-0.292751,9.223429,18.995962,20.088664,9.173142,-10.52913067,-4.332301667,1.607355333,16.08592267,2.778396,-1.362473167,0.707961417,3.930944337,1.396939884,6.866122076,6.011522422,15.26907362,5.497443674,11.15295669
73.6,-5.812285,-13.501253,-11.297651,-5.865455,-3.270723,-3.806858,-4.137424,-0.457625,8.863668,18.566381,19.851173,9.300038,-10.20372967,-4.314345333,1.422873,15.905864,2.851067167,-1.445736167,0.7026655,3.959489252,1.369786875,6.701440356,5.756767798,14.96798038,5.346863551,10.94836845
73.7,-5.425164,-13.116497,-11.087605,-5.812417,-3.26978,-3.800625,-4.163124,-0.617358,8.507233,18.132946,19.602598,9.41578,-9.876422,-4.294274,1.242250333,15.717108,2.920343,-1.526011833,0.697165583,3.986147767,1.341274666,6.536673006,5.506361791,14.66261883,5.196804325,10.74204164
73.8,-5.041764,-12.727922,-10.871645,-5.755571,-3.267451,-3.793197,-4.185714,-0.771945,8.154124,17.695605,19.3428,9.520222,-9.547110333,-4.272073,1.065488333,15.51954233,2.986216,-1.603292333,0.691461833,4.010617192,1.311364538,6.371814609,5.260436882,14.35284018,5.047251494,10.53386144
73.9,-4.662158,-12.335442,-10.649645,-5.694856,-3.263733,-3.784582,-4.205183,-0.921345,7.804396,17.254366,19.071662,9.613183,-9.215748333,-4.247723667,0.892622667,15.31307033,3.048661,-1.6775505,0.68555525,4.032600473,1.280025356,6.206879728,5.019180999,14.0385363,4.898211559,10.3237419
74,-4.286501,-11.939049,-10.421519,-5.630216,-3.25862,-3.774782,-4.221507,-1.065485,7.458175,16.809312,18.789105,9.694449,-8.882356333,-4.221206,0.723727667,15.097622,3.107632833,-1.748739167,0.679446833,4.051806882,1.24723201,6.041912312,4.782844753,13.71965398,4.749718678,10.11163467
74.1,-3.910933,-11.533975,-10.184147,-5.560721,-3.252348,-3.764139,-4.235047,-1.205591,7.112406,16.35605,18.491781,9.764256,-8.543018333,-4.192402667,0.557256,14.87069567,3.163838667,-1.817573333,0.673132667,4.067882718,1.21231341,5.875533555,4.549409992,13.39248003,4.600480038,9.895169099
74.2,-3.540427,-11.125696,-9.940842,-5.48725,-3.244616,-3.752261,-4.245278,-1.339939,6.771051,15.899877,18.183219,9.821589,-8.202321667,-4.161375667,0.395278,14.634895,3.216286667,-1.883048833,0.666618917,4.080553414,1.175960426,5.70947543,4.321961205,13.06115023,4.452114648,9.676985439
74.3,-3.175748,-10.714928,-9.691974,-5.409877,-3.235379,-3.739102,-4.252119,-1.468264,6.434704,15.441552,17.863846,9.866175,-7.860883333,-4.128119333,0.238107,14.39052433,3.2648205,-1.945006167,0.659907167,4.089557255,1.138249205,5.543989804,4.101119326,12.72615442,4.304852309,9.457371728
74.4,-2.817698,-10.302457,-9.437972,-5.328701,-3.224595,-3.724609,-4.255494,-1.590306,6.103974,14.981894,17.534172,9.897782,-7.519375667,-4.092635,0.086058,14.13794933,3.309286833,-2.0032885,0.652999167,4.094650564,1.099271517,5.379339319,3.887517847,12.38803863,4.158932352,9.236643759
74.5,-2.467086,-9.889125,-9.179318,-5.243844,-3.21222,-3.708728,-4.255332,-1.705821,5.779469,14.521761,17.194777,9.916229,-7.178509667,-4.054930667,-0.060561333,13.877589,3.349539667,-2.057746,0.645896833,4.095618539,1.059134663,5.21579019,3.681784,12.0473913,4.014597032,9.015135492
74.6,-2.124708,-9.475803,-8.916528,-5.155445,-3.198211,-3.691402,-4.251572,-1.814587,5.461776,14.06202,16.846294,9.921394,-6.839013,-4.015019333,-0.201461,13.60990267,3.385444833,-2.108240167,0.638602333,4.092273312,1.017957448,5.053604057,3.484518269,11.70482264,3.872083248,8.793185547
74.7,-1.791325,-9.063361,-8.650139,-5.06366,-3.182532,-3.672579,-4.244163,-1.916411,5.151444,13.603529,16.489392,9.913212,-6.501608333,-3.972923667,-0.336376667,13.33537767,3.416884667,-2.154650167,0.63111725,4.084454054,0.975866706,4.893029644,3.296280434,11.36094608,3.731616834,8.571126487
74.8,-1.46764,-8.652652,-8.38069,-4.968651,-3.165147,-3.652207,-4.233069,-2.011135,4.848971,13.147111,16.124758,9.891681,-6.166994,-3.928668333,-0.465077667,13.05451667,3.443761333,-2.196873,0.623444167,4.072031047,0.932995081,4.734298533,3.117569968,11.01636117,3.593405496,8.349274054
74.9,-1.154286,-8.244482,-8.108711,-4.870586,-3.146029,-3.630238,-4.218265,-2.09864,4.55479,12.693534,15.753078,9.856854,-5.835826333,-3.882284333,-0.587371667,12.767822,3.465997833,-2.234828,0.615584917,4.054901153,0.889477221,4.577616464,2.948813896,10.67163577,3.457633834,8.127917404
75,-0.85181,-7.83959,-7.8347,-4.769631,-3.125155,-3.606632,-4.199741,-2.178843,4.269267,12.243492,15.375014,9.808836,-5.5087,-3.833806,-0.703105667,12.47578067,3.483540333,-2.268455833,0.60754225,4.032985784,0.845447425,4.423163419,2.79034996,10.32728785,3.324462027,7.907309566
75.1,-0.562802,-7.442154,-7.561797,-4.666921,-3.102383,-3.581107,-4.177469,-2.25141,3.994223,11.800643,14.994327,9.748697,-5.188917667,-3.783470333,-0.811552,12.18122233,3.496152333,-2.297511167,0.599320583,4.006780283,0.801659515,4.271888438,2.643442641,9.9866591,3.194740224,7.689415604
75.2,-0.285077,-7.048771,-7.287459,-4.561556,-3.077854,-3.553917,-4.151537,-2.316763,3.728014,11.362019,14.608162,9.675777,-4.873769,-3.731109,-0.913428667,11.881986,3.5041085,-2.322268833,0.590919833,3.975715495,0.757555714,4.122965126,2.506966236,9.646920496,3.067717323,7.472433227
75.3,-0.018786,-6.659649,-7.011814,-4.45358,-3.051571,-3.52506,-4.121957,-2.374914,3.470705,10.927822,14.216759,9.590147,-4.563416333,-3.676737,-1.008722,11.57824267,3.507413167,-2.3427295,0.582341833,3.939702235,0.71320526,3.97642924,2.380896876,9.308163945,2.943425166,7.256350487
